time, signal, pulse_flag
5223, 0.06, 0
5227, 0.01, 0
5230, -0.57, 0
5234, -0.86, 0
5238, -0.50, 0
5242, 0.10, 0
5246, 0.10, 0
5251, -0.41, 0
5255, -0.64, 0
5259, -0.23, 0
5263, 0.35, 0
5267, 0.26, 0
5271, -0.36, 0
5274, -0.72, 0
5278, -0.43, 0
5282, 0.06, 0
5286, -0.06, 0
5291, -0.65, 0
5295, -0.90, 0
5299, -0.47, 0
5303, 0.16, 0
5307, 0.13, 0
5311, -0.43, 0
5315, -0.71, 0
5318, -0.37, 0
5322, 0.14, 0
5326, -0.01, 0
5330, -0.63, 0
5335, -0.91, 0
5339, -0.52, 0
5343, 0.06, 0
5347, -0.03, 0
5351, -0.64, 0
5355, -0.91, 0
5359, -0.53, 0
5363, 0.04, 0
5366, -0.05, 0
5370, -0.63, 0
5374, -0.89, 0
5379, -0.55, 0
5383, -0.07, 0
5387, -0.27, 0
5391, -0.95, 0
5395, -1.23, 0
5399, -0.84, 0
5403, -0.30, 0
5407, -0.41, 0
5410, -0.99, 0
5414, -1.19, 0
5419, -0.77, 0
5423, -0.26, 0
5427, -0.44, 0
5431, -1.09, 0
5435, -1.32, 0
5439, -0.89, 0
5443, -0.33, 0
5447, -0.45, 0
5451, -1.01, 0
5455, -1.15, 0
5458, -0.65, 0
5463, -0.07, 0
5467, -0.19, 0
5471, -0.78, 0
5475, -0.99, 0
5479, -0.56, 0
5483, -0.07, 0
5487, -0.27, 0
5491, -0.91, 0
5495, -1.12, 0
5499, -0.68, 0
5502, -0.17, 0
5507, -0.36, 0
5511, -0.98, 0
5515, -1.21, 0
5519, -0.82, 0
5523, -0.40, 0
5527, -0.65, 0
5531, -1.30, 0
5535, -1.47, 0
5539, -0.99, 0
5543, -0.45, 0
5548, -0.61, 0
5551, -1.16, 0
5555, -1.27, 0
5559, -0.74, 0
5563, -0.18, 0
5567, -0.33, 0
5571, -0.89, 0
5575, -1.00, 0
5579, -0.47, 0
5583, 0.06, 0
5587, -0.12, 0
5592, -0.73, 0
5595, -0.94, 0
5599, -0.55, 0
5603, -0.15, 0
5607, -0.44, 0
5611, -1.06, 0
5615, -1.18, 0
5619, -0.63, 0
5623, -0.06, 0
5627, -0.18, 0
5632, -0.68, 0
5636, -0.71, 0
5639, -0.14, 0
5643, 0.39, 0
5647, 0.16, 0
5651, -0.47, 0
5655, -0.67, 0
5659, -0.24, 0
5663, 0.16, 0
5667, -0.11, 0
5671, -0.72, 0
5676, -0.83, 0
5680, -0.32, 0
5684, 0.15, 0
5687, -0.08, 0
5691, -0.64, 0
5695, -0.70, 0
5699, -0.14, 0
5703, 0.35, 0
5707, 0.11, 0
5711, -0.45, 0
5715, -0.52, 0
5720, 0.03, 0
5724, 0.52, 0
5728, 0.25, 0
5731, -0.38, 0
5735, -0.58, 0
5739, -0.19, 0
5743, 0.13, 0
5747, -0.26, 0
5751, -0.93, 0
5755, -1.09, 0
5760, -0.63, 0
5764, -0.23, 0
5768, -0.52, 0
5772, -1.10, 0
5775, -1.16, 0
5779, -0.60, 0
5783, -0.10, 0
5787, -0.31, 0
5791, -0.81, 0
5795, -0.82, 0
5799, -0.24, 0
5804, 0.22, 0
5808, -0.06, 0
5812, -0.63, 0
5816, -0.70, 0
5819, -0.14, 0
5823, 0.32, 0
5827, 0.07, 0
5831, -0.46, 0
5835, -0.49, 0
5839, 0.07, 0
5843, 0.48, 0
5848, 0.17, 0
5852, -0.41, 0
5856, -0.47, 0
5860, 0.07, 0
5864, 0.45, 0
5867, 0.11, 0
5871, -0.49, 0
5875, -0.58, 0
5879, -0.07, 0
5883, 0.28, 0
5888, -0.08, 0
5892, -0.66, 0
5896, -0.72, 0
5900, -0.18, 0
5904, 0.20, 0
5908, -0.13, 0
5912, -0.69, 0
5915, -0.70, 0
5919, -0.10, 0
5923, 0.34, 0
5927, 0.05, 0
5932, -0.50, 0
5936, -0.59, 0
5940, -0.14, 0
5944, 0.11, 0
5948, -0.36, 0
5952, -1.03, 0
5956, -1.14, 0
5959, -0.63, 0
5963, -0.27, 0
5967, -0.58, 0
5971, -1.06, 0
5976, -0.98, 0
5980, -0.30, 0
5984, 0.18, 0
5988, -0.08, 0
5992, -0.58, 0
5996, -0.57, 0
6000, -0.00, 0
6004, 0.33, 0
6007, -0.05, 0
6011, -0.64, 0
6016, -0.70, 0
6020, -0.18, 0
6024, 0.12, 0
6028, -0.26, 0
6032, -0.81, 0
6036, -0.80, 0
6040, -0.22, 0
6044, 0.12, 0
6048, -0.26, 0
6051, -0.82, 0
6055, -0.84, 0
6060, -0.30, 0
6064, -0.02, 0
6068, -0.44, 0
6072, -0.98, 0
6076, -0.96, 0
6080, -0.37, 0
6084, -0.06, 0
6088, -0.45, 0
6092, -0.96, 0
6095, -0.89, 0
6099, -0.23, 0
6104, 0.17, 0
6108, -0.14, 0
6112, -0.60, 0
6116, -0.55, 0
6120, -0.01, 0
6124, 0.20, 0
6128, -0.31, 0
6132, -0.94, 0
6136, -0.99, 0
6140, -0.48, 0
6144, -0.25, 0
6148, -0.70, 0
6152, -1.18, 0
6156, -1.01, 0
6160, -0.26, 0
6164, 0.18, 0
6168, -0.12, 0
6172, -0.60, 0
6176, -0.57, 0
6180, -0.07, 0
6184, 0.06, 0
6189, -0.51, 0
6192, -1.11, 0
6196, -1.09, 0
6200, -0.48, 0
6204, -0.17, 0
6208, -0.56, 0
6212, -1.01, 0
6216, -0.87, 0
6220, -0.22, 0
6224, 0.06, 0
6228, -0.36, 0
6233, -0.84, 0
6236, -0.72, 0
6240, -0.08, 0
6244, 0.20, 0
6248, -0.21, 0
6252, -0.67, 0
6256, -0.54, 0
6260, 0.08, 0
6264, 0.30, 0
6268, -0.19, 0
6273, -0.74, 0
6277, -0.70, 0
6281, -0.15, 0
6284, 0.03, 0
6288, -0.42, 0
6292, -0.85, 0
6296, -0.67, 0
6300, -0.00, 0
6304, 0.26, 0
6308, -0.16, 0
6312, -0.61, 0
6317, -0.49, 0
6321, 0.05, 0
6325, 0.16, 0
6328, -0.38, 0
6332, -0.87, 0
6336, -0.69, 0
6340, -0.02, 0
6344, 0.25, 0
6348, -0.16, 0
6352, -0.57, 0
6356, -0.43, 0
6361, 0.13, 0
6365, 0.22, 0
6369, -0.36, 0
6373, -0.90, 0
6376, -0.82, 0
6380, -0.28, 0
6384, -0.15, 0
6388, -0.62, 0
6392, -0.97, 0
6396, -0.67, 0
6401, 0.09, 0
6405, 0.35, 0
6409, -0.08, 0
6413, -0.51, 0
6417, -0.36, 0
6420, 0.19, 0
6424, 0.30, 0
6428, -0.22, 0
6432, -0.67, 0
6436, -0.51, 0
6440, 0.05, 0
6445, 0.13, 0
6449, -0.42, 0
6453, -0.89, 0
6457, -0.73, 0
6461, -0.15, 0
6465, 0.00, 0
6468, -0.40, 0
6472, -0.67, 0
6476, -0.30, 0
6480, 0.43, 0
6484, 0.63, 0
6489, 0.18, 0
6493, -0.21, 0
6497, -0.02, 0
6501, 0.51, 0
6505, 0.54, 0
6509, -0.02, 0
6512, -0.44, 0
6516, -0.24, 0
6520, 0.32, 0
6524, 0.38, 0
6529, -0.17, 0
6533, -0.61, 0
6537, -0.46, 0
6541, 0.03, 0
6545, 0.01, 0
6549, -0.57, 0
6553, -0.95, 0
6556, -0.67, 0
6560, -0.02, 0
6564, 0.12, 0
6568, -0.30, 0
6573, -0.56, 0
6577, -0.23, 0
6581, 0.37, 0
6585, 0.39, 0
6589, -0.21, 0
6593, -0.62, 0
6597, -0.41, 0
6601, 0.14, 0
6604, 0.15, 0
6608, -0.39, 0
6612, -0.75, 0
6617, -0.46, 0
6621, 0.14, 0
6625, 0.20, 0
6629, -0.27, 0
6633, -0.50, 0
6637, -0.09, 0
6641, 0.59, 0
6645, 0.67, 0
6648, 0.17, 0
6652, -0.14, 0
6657, 0.13, 0
6661, 0.61, 0
6665, 0.47, 0
6669, -0.19, 0
6673, -0.53, 0
6677, -0.15, 0
6681, 0.56, 0
6685, 0.69, 0
6689, 0.24, 0
6692, -0.03, 0
6696, 0.25, 0
6701, 0.69, 0
6705, 0.51, 0
6709, -0.18, 0
6713, -0.54, 0
6717, -0.18, 0
6721, 0.47, 0
6725, 0.54, 0
6729, 0.08, 0
6733, -0.12, 0
6736, 0.27, 0
6740, 0.82, 0
6745, 0.67, 0
6749, -0.04, 0
6753, -0.45, 0
6757, -0.18, 0
6761, 0.34, 0
6765, 0.26, 0
6769, -0.30, 0
6773, -0.54, 0
6777, -0.14, 0
6781, 0.42, 0
6785, 0.32, 0
6789, -0.30, 0
6793, -0.58, 0
6797, -0.20, 0
6801, 0.37, 0
6805, 0.29, 0
6809, -0.29, 0
6813, -0.55, 0
6817, -0.17, 0
6821, 0.37, 0
6825, 0.25, 0
6830, -0.35, 0
6833, -0.58, 0
6837, -0.16, 0
6841, 0.42, 0
6845, 0.34, 0
6849, -0.24, 0
6853, -0.46, 0
6857, -0.07, 0
6861, 0.43, 0
6865, 0.25, 0
6870, -0.41, 0
6874, -0.67, 0
6877, -0.29, 0
6881, 0.20, 0
6885, 0.02, 0
6889, -0.61, 0
6893, -0.81, 0
6897, -0.36, 0
6901, 0.21, 0
6905, 0.09, 0
6909, -0.50, 0
6914, -0.71, 0
6918, -0.30, 0
6922, 0.19, 0
6925, -0.01, 0
6929, -0.66, 0
6933, -0.90, 0
6937, -0.50, 0
6941, -0.00, 0
6945, -0.19, 0
6949, -0.79, 0
6953, -0.94, 0
6958, -0.42, 0
6962, 0.20, 0
6966, 0.11, 0
6969, -0.44, 0
6973, -0.61, 0
6977, -0.17, 0
6981, 0.29, 0
6985, 0.06, 0
6989, -0.59, 0
6993, -0.78, 0
6998, -0.35, 0
7002, 0.14, 0
7006, -0.06, 0
7010, -0.64, 0
7013, -0.76, 0
7017, -0.25, 0
7021, 0.29, 0
7025, 0.12, 0
7029, -0.47, 0
7033, -0.63, 0
7037, -0.20, 0
7042, 0.25, 0
7046, -0.01, 0
7050, -0.66, 0
7054, -0.85, 0
7058, -0.39, 0
7061, 0.09, 0
7065, -0.10, 0
7069, -0.65, 0
7073, -0.77, 0
7077, -0.30, 0
7081, 0.14, 0
7086, -0.14, 0
7090, -0.74, 0
7094, -0.83, 0
7098, -0.26, 0
7102, 0.33, 0
7105, 0.20, 0
7109, -0.31, 0
7113, -0.40, 0
7117, 0.09, 0
7121, 0.53, 0
7126, 0.25, 0
7130, -0.37, 0
7134, -0.52, 0
7138, -0.04, 0
7142, 0.39, 0
7146, 0.12, 0
7150, -0.49, 0
7153, -0.61, 0
7157, -0.11, 0
7161, 0.35, 0
7165, 0.11, 0
7170, -0.45, 0
7174, -0.52, 0
7178, 0.00, 0
7182, 0.45, 0
7186, 0.17, 0
7190, -0.44, 0
7194, -0.57, 0
7197, -0.08, 0
7201, 0.35, 0
7205, 0.09, 0
7209, -0.46, 0
7214, -0.53, 0
7218, 0.01, 0
7222, 0.45, 0
7226, 0.15, 0
7230, -0.43, 0
7234, -0.52, 0
7238, -0.01, 0
7242, 0.41, 0
7245, 0.12, 0
7249, -0.46, 0
7254, -0.53, 0
7258, -0.01, 0
7262, 0.40, 0
7266, 0.10, 0
7270, -0.48, 0
7274, -0.58, 0
7278, -0.09, 0
7282, 0.27, 0
7286, -0.06, 0
7289, -0.63, 0
7293, -0.67, 0
7298, -0.07, 0
7302, 0.42, 0
7306, 0.21, 0
7310, -0.26, 0
7314, -0.23, 0
7318, 0.36, 0
7322, 0.77, 0
7326, 0.40, 0
7330, -0.27, 0
7333, -0.45, 0
7337, -0.05, 0
7342, 0.24, 0
7346, -0.15, 0
7350, -0.73, 0
7354, -0.75, 0
7358, -0.15, 0
7362, 0.31, 0
7366, 0.06, 0
7370, -0.43, 0
7374, -0.43, 0
7378, 0.10, 0
7382, 0.42, 0
7386, 0.02, 0
7390, -0.58, 0
7394, -0.62, 0
7398, -0.07, 0
7402, 0.32, 0
7406, -0.00, 0
7410, -0.53, 0
7414, -0.53, 0
7418, 0.04, 0
7422, 0.42, 0
7427, 0.08, 0
7430, -0.44, 0
7434, -0.44, 0
7438, 0.14, 0
7442, 0.48, 0
7446, 0.10, 0
7450, -0.47, 0
7454, -0.51, 0
7458, 0.04, 0
7462, 0.39, 0
7467, 0.02, 0
7471, -0.52, 0
7474, -0.54, 0
7478, -0.00, 0
7482, 0.30, 0
7486, -0.08, 0
7490, -0.59, 0
7494, -0.52, 0
7498, 0.13, 0
7502, 0.54, 0
7506, 0.22, 0
7511, -0.30, 0
7515, -0.32, 0
7518, 0.19, 0
7522, 0.41, 0
7526, -0.07, 0
7530, -0.67, 0
7534, -0.69, 0
7538, -0.13, 0
7542, 0.19, 0
7546, -0.19, 0
7550, -0.68, 0
7555, -0.59, 0
7559, 0.05, 0
7563, 0.41, 0
7566, 0.04, 0
7570, -0.49, 0
7574, -0.50, 0
7578, 0.00, 0
7582, 0.21, 0
7586, -0.27, 0
7590, -0.84, 0
7595, -0.81, 0
7599, -0.19, 0
7603, 0.14, 0
7607, -0.21, 0
7610, -0.65, 0
7614, -0.51, 0
7618, 0.17, 0
7622, 0.50, 0
7626, 0.09, 0
7630, -0.44, 0
7634, -0.41, 0
7639, 0.14, 0
7643, 0.36, 0
7647, -0.12, 0
7651, -0.66, 0
7655, -0.57, 0
7658, 0.11, 0
7662, 0.47, 0
7666, 0.12, 0
7670, -0.33, 0
7674, -0.25, 0
7678, 0.33, 0
7683, 0.51, 0
7687, -0.02, 0
7691, -0.60, 0
7695, -0.60, 0
7699, -0.06, 0
7702, 0.13, 0
7706, -0.33, 0
7710, -0.80, 0
7714, -0.66, 0
7718, -0.00, 0
7723, 0.26, 0
7727, -0.18, 0
7731, -0.66, 0
7735, -0.56, 0
7739, 0.04, 0
7743, 0.26, 0
7747, -0.21, 0
7750, -0.69, 0
7754, -0.57, 0
7758, 0.06, 0
7762, 0.30, 0
7767, -0.12, 0
7771, -0.55, 0
7775, -0.39, 0
7779, 0.22, 0
7783, 0.41, 0
7787, -0.07, 0
7791, -0.54, 0
7794, -0.42, 0
7798, 0.17, 0
7802, 0.34, 0
7806, -0.14, 0
7811, -0.60, 0
7815, -0.45, 0
7819, 0.13, 0
7823, 0.28, 0
7827, -0.20, 0
7831, -0.63, 0
7835, -0.46, 0
7839, 0.15, 0
7842, 0.31, 0
7846, -0.18, 0
7851, -0.61, 0
7855, -0.40, 0
7859, 0.27, 0
7863, 0.52, 0
7867, 0.12, 0
7871, -0.22, 0
7875, 0.01, 0
7879, 0.61, 0
7883, 0.69, 0
7886, 0.11, 0
7890, -0.42, 0
7895, -0.35, 0
7899, 0.12, 0
7903, 0.14, 0
7907, -0.41, 0
7911, -0.80, 0
7915, -0.53, 0
7919, 0.15, 0
7923, 0.36, 0
7927, -0.04, 0
7931, -0.33, 0
7934, -0.04, 0
7939, 0.60, 0
7943, 0.71, 0
7947, 0.17, 0
7951, -0.25, 0
7955, -0.07, 0
7959, 0.46, 0
7963, 0.50, 0
7967, -0.03, 0
7971, -0.39, 0
7975, -0.12, 0
7980, 0.50, 0
7983, 0.61, 0
7987, 0.13, 0
7991, -0.19, 0
7995, 0.08, 0
7999, 0.67, 0
8003, 0.70, 0
8007, 0.14, 0
8011, -0.24, 0
8015, 0.03, 0
8019, 0.64, 0
8024, 0.72, 0
8027, 0.25, 0
8031, -0.01, 0
8035, 0.35, 0
8039, 1.00, 0
8043, 1.05, 0
8047, 0.50, 0
8051, 0.10, 0
8055, 0.31, 0
8059, 0.79, 0
8064, 0.69, 0
8068, 0.04, 0
8071, -0.38, 0
8075, -0.15, 0
8079, 0.39, 0
8083, 0.38, 0
8087, -0.16, 0
8091, -0.45, 0
8095, -0.09, 0
8099, 0.54, 0
8103, 0.55, 0
8108, 0.01, 0
8112, -0.28, 0
8115, 0.11, 0
8119, 0.77, 0
8123, 0.85, 0
8127, 0.36, 0
8131, 0.10, 0
8135, 0.44, 0
8139, 0.99, 0
8143, 0.90, 0
8147, 0.29, 0
8152, -0.02, 0
8156, 0.35, 0
8160, 0.98, 0
8163, 0.99, 0
8167, 0.44, 0
8171, 0.12, 0
8175, 0.39, 0
8179, 0.85, 0
8183, 0.67, 0
8187, -0.02, 0
8192, -0.43, 0
8196, -0.18, 0
8200, 0.32, 0
8204, 0.23, 0
8207, -0.32, 0
8211, -0.52, 0
8215, -0.08, 0
8219, 0.56, 0
8223, 0.52, 0
8227, -0.05, 0
8231, -0.34, 0
8236, -0.00, 0
8240, 0.51, 0
8244, 0.36, 0
8248, -0.30, 0
8251, -0.64, 0
8255, -0.32, 0
8259, 0.18, 0
8263, 0.08, 0
8267, -0.47, 0
8271, -0.66, 0
8275, -0.23, 0
8280, 0.33, 0
8284, 0.19, 0
8288, -0.44, 0
8292, -0.72, 0
8296, -0.37, 0
8299, 0.14, 0
8303, 0.01, 0
8307, -0.60, 0
8311, -0.88, 0
8315, -0.56, 0
8320, -0.14, 0
8324, -0.36, 0
8328, -0.99, 0
8332, -1.16, 0
8336, -0.63, 0
8340, 0.07, 0
8343, 0.09, 0
8347, -0.38, 0
8351, -0.53, 0
8355, -0.11, 0
8359, 0.37, 0
8364, 0.13, 0
8368, -0.56, 0
8372, -0.82, 0
8376, -0.43, 0
8380, 0.07, 0
8384, -0.11, 0
8388, -0.70, 0
8391, -0.86, 0
8395, -0.37, 0
8399, 0.20, 0
8403, 0.07, 0
8408, -0.48, 0
8412, -0.58, 0
8416, -0.04, 0
8420, 0.57, 0
8424, 0.45, 0
8428, -0.15, 0
8431, -0.37, 0
8435, 0.01, 0
8439, 0.43, 0
8443, 0.15, 0
8448, -0.54, 0
8452, -0.78, 0
8456, -0.35, 0
8460, 0.16, 0
8464, 0.01, 0
8468, -0.50, 0
8472, -0.54, 0
8476, 0.06, 0
8479, 0.65, 0
8483, 0.51, 0
8487, -0.10, 0
8492, -0.30, 0
8496, 0.10, 0
8500, 0.53, 0
8504, 0.27, 0
8508, -0.34, 0
8512, -0.45, 0
8516, 0.11, 0
8520, 0.69, 0
8524, 0.57, 0
8527, 0.06, 0
8531, -0.03, 0
8536, 0.49, 0
8540, 0.96, 0
8544, 0.70, 0
8548, 0.05, 0
8552, -0.15, 0
8556, 0.28, 0
8560, 0.69, 0
8564, 0.40, 0
8568, -0.24, 0
8571, -0.40, 0
8576, 0.05, 0
8580, 0.48, 0
8584, 0.22, 0
8588, -0.36, 0
8592, -0.48, 0
8596, 0.03, 0
8600, 0.48, 0
8604, 0.22, 0
8608, -0.40, 0
8612, -0.57, 0
8615, -0.13, 0
8620, 0.27, 0
8624, -0.02, 0
8628, -0.62, 0
8632, -0.73, 0
8636, -0.22, 0
8640, 0.24, 0
8644, 0.00, 0
8648, -0.55, 0
8652, -0.61, 0
8656, -0.06, 0
8660, 0.42, 0
8664, 0.19, 0
8668, -0.35, 0
8672, -0.42, 0
8676, 0.11, 0
8680, 0.53, 0
8684, 0.23, 0
8688, -0.38, 0
8692, -0.51, 0
8696, -0.05, 0
8700, 0.33, 0
8705, -0.01, 0
8708, -0.62, 0
8712, -0.73, 0
8716, -0.22, 0
8720, 0.21, 0
8724, -0.05, 0
8728, -0.59, 0
8732, -0.61, 0
8736, -0.03, 0
8740, 0.43, 0
8744, 0.18, 0
8749, -0.34, 0
8753, -0.38, 0
8756, 0.16, 0
8760, 0.55, 0
8764, 0.22, 0
8768, -0.39, 0
8772, -0.48, 0
8776, 0.03, 0
8780, 0.43, 0
8784, 0.13, 0
8788, -0.41, 0
8793, -0.43, 0
8797, 0.13, 0
8800, 0.53, 0
8804, 0.20, 0
8808, -0.39, 0
8812, -0.46, 0
8816, 0.06, 0
8820, 0.44, 0
8824, 0.12, 0
8828, -0.45, 0
8833, -0.51, 0
8837, 0.00, 0
8841, 0.35, 0
8845, -0.00, 0
8848, -0.56, 0
8852, -0.58, 0
8856, -0.00, 0
8860, 0.41, 0
8864, 0.12, 0
8868, -0.39, 0
8872, -0.37, 0
8877, 0.20, 0
8881, 0.56, 0
8885, 0.19, 0
8889, -0.39, 0
8892, -0.45, 0
8896, 0.09, 0
8900, 0.44, 0
8904, 0.10, 0
8908, -0.43, 0
8912, -0.41, 0
8916, 0.18, 0
8921, 0.54, 0
8925, 0.17, 0
8929, -0.40, 0
8933, -0.44, 0
8936, 0.07, 0
8940, 0.36, 0
8944, -0.05, 0
8948, -0.60, 0
8952, -0.58, 0
8956, 0.03, 0
8961, 0.40, 0
8965, 0.08, 0
8969, -0.40, 0
8973, -0.35, 0
8977, 0.25, 0
8981, 0.58, 0
8984, 0.17, 0
8988, -0.41, 0
8992, -0.42, 0
8996, 0.13, 0
9000, 0.44, 0
9005, 0.06, 0
9009, -0.44, 0
9013, -0.39, 0
9017, 0.23, 0
9021, 0.54, 0
9025, 0.14, 0
9029, -0.42, 0
9032, -0.42, 0
9036, 0.12, 0
9040, 0.37, 0
9044, -0.09, 0
9049, -0.66, 0
9053, -0.65, 0
9057, -0.07, 0
9061, 0.24, 0
9065, -0.14, 0
9069, -0.64, 0
9073, -0.58, 0
9076, 0.03, 0
9080, 0.32, 0
9084, -0.09, 0
9089, -0.63, 0
9093, -0.61, 0
9097, -0.06, 0
9101, 0.18, 0
9105, -0.26, 0
9109, -0.75, 0
9113, -0.63, 0
9117, 0.06, 0
9120, 0.41, 0
9124, 0.04, 0
9128, -0.47, 0
9133, -0.45, 0
9137, 0.08, 0
9141, 0.26, 0
9145, -0.24, 0
9149, -0.79, 0
9153, -0.75, 0
9157, -0.18, 0
9161, 0.02, 0
9165, -0.44, 0
9168, -0.93, 0
9172, -0.80, 0
9177, -0.12, 0
9181, 0.20, 0
9185, -0.20, 0
9189, -0.68, 0
9193, -0.63, 0
9197, -0.12, 0
9201, 0.01, 0
9205, -0.53, 0
9209, -1.04, 0
9212, -0.92, 0
9217, -0.26, 0
9221, 0.03, 0
9225, -0.33, 0
9229, -0.68, 0
9233, -0.45, 0
9237, 0.23, 0
9241, 0.46, 0
9245, -0.02, 0
9249, -0.53, 0
9253, -0.45, 0
9257, 0.09, 0
9261, 0.23, 0
9265, -0.28, 0
9269, -0.75, 0
9273, -0.62, 0
9277, -0.03, 0
9281, 0.15, 0
9285, -0.33, 0
9289, -0.76, 0
9293, -0.56, 0
9297, 0.09, 0
9302, 0.31, 0
9306, -0.11, 0
9309, -0.50, 0
9313, -0.30, 0
9317, 0.31, 0
9321, 0.46, 0
9325, -0.02, 0
9329, -0.43, 0
9333, -0.25, 0
9337, 0.33, 0
9341, 0.43, 0
9346, -0.11, 0
9350, -0.58, 0
9353, -0.42, 0
9357, 0.16, 0
9361, 0.28, 0
9365, -0.22, 0
9369, -0.64, 0
9373, -0.44, 0
9377, 0.17, 0
9381, 0.33, 0
9385, -0.12, 0
9390, -0.47, 0
9394, -0.18, 0
9397, 0.50, 0
9401, 0.70, 0
9405, 0.28, 0
9409, -0.04, 0
9413, 0.19, 0
9417, 0.71, 0
9421, 0.67, 0
9425, 0.00, 0
9430, -0.53, 0
9434, -0.39, 0
9438, 0.17, 0
9442, 0.29, 0
9445, -0.14, 0
9449, -0.40, 0
9453, -0.06, 0
9457, 0.59, 0
9461, 0.66, 0
9465, 0.11, 0
9469, -0.28, 0
9474, -0.03, 0
9478, 0.56, 0
9482, 0.63, 0
9486, 0.13, 0
9489, -0.18, 0
9493, 0.12, 0
9497, 0.73, 0
9501, 0.77, 0
9505, 0.20, 0
9509, -0.21, 0
9513, -0.02, 0
9518, 0.47, 0
9522, 0.39, 0
9526, -0.24, 0
9530, -0.62, 0
9533, -0.28, 0
9537, 0.42, 0
9541, 0.61, 0
9545, 0.22, 0
9549, -0.01, 0
9553, 0.34, 0
9558, 0.93, 0
9562, 0.90, 0
9566, 0.30, 0
9570, -0.06, 0
9574, 0.26, 0
9578, 0.87, 0
9581, 0.93, 0
9585, 0.44, 0
9589, 0.17, 0
9593, 0.49, 0
9597, 1.01, 0
9602, 0.88, 0
9606, 0.21, 0
9610, -0.19, 0
9614, 0.10, 0
9618, 0.68, 0
9622, 0.66, 0
9625, 0.12, 0
9629, -0.18, 0
9633, 0.14, 0
9637, 0.67, 0
9641, 0.56, 0
9646, -0.06, 0
9650, -0.38, 0
9654, 0.00, 0
9658, 0.66, 0
9662, 0.74, 0
9666, 0.30, 0
9670, 0.12, 0
9673, 0.51, 0
9677, 1.04, 0
9681, 0.88, 0
9686, 0.18, 0
9690, -0.21, 0
9694, 0.07, 0
9698, 0.57, 0
9702, 0.47, 0
9706, -0.10, 0
9710, -0.32, 0
9714, 0.12, 0
9717, 0.74, 0
9721, 0.71, 0
9725, 0.15, 0
9730, -0.12, 0
9734, 0.20, 0
9738, 0.63, 0
9742, 0.39, 0
9746, -0.35, 0
9750, -0.72, 0
9754, -0.41, 0
9758, 0.11, 0
9761, 0.02, 0
9765, -0.53, 0
9769, -0.70, 0
9774, -0.24, 0
9778, 0.35, 0
9782, 0.25, 0
9786, -0.33, 0
9790, -0.52, 0
9794, -0.06, 0
9798, 0.55, 0
9802, 0.47, 0
9806, -0.13, 0
9809, -0.38, 0
9814, -0.05, 0
9818, 0.37, 0
9822, 0.11, 0
9826, -0.57, 0
9830, -0.80, 0
9834, -0.34, 0
9838, 0.27, 0
9842, 0.19, 0
9846, -0.35, 0
9850, -0.54, 0
9853, -0.14, 0
9858, 0.31, 0
9862, 0.07, 0
9866, -0.60, 0
9870, -0.86, 0
9874, -0.48, 0
9878, -0.02, 0
9882, -0.24, 0
9886, -0.87, 0
9890, -1.05, 0
9894, -0.58, 0
9899, -0.01, 0
9902, -0.13, 0
9906, -0.67, 0
9910, -0.78, 0
9914, -0.27, 0
9918, 0.29, 0
9922, 0.15, 0
9926, -0.42, 0
9930, -0.57, 0
9934, -0.11, 0
9938, 0.38, 0
9943, 0.17, 0
9946, -0.43, 0
9950, -0.58, 0
9954, -0.08, 0
9958, 0.44, 0
9962, 0.27, 0
9966, -0.31, 0
9970, -0.44, 0
9974, 0.06, 0
9978, 0.56, 0
9982, 0.33, 0
9987, -0.30, 0
9990, -0.51, 0
9994, -0.10, 0
9998, 0.34, 0
10002, 0.10, 0
10006, -0.49, 0
10010, -0.64, 0
10014, -0.18, 0
10018, 0.26, 0
10022, -0.02, 0
10027, -0.66, 0
10031, -0.83, 0
10035, -0.38, 0
10038, 0.08, 0
10042, -0.14, 0
10046, -0.69, 0
10050, -0.78, 0
10054, -0.27, 0
10058, 0.19, 0
10062, -0.03, 0
10066, -0.56, 0
10071, -0.56, 0
10075, 0.09, 0
10079, 0.70, 0
10083, 0.57, 0
10086, 0.04, 0
10090, -0.10, 0
10094, 0.31, 0
10098, 0.63, 0
10102, 0.24, 0
10106, -0.43, 0
10110, -0.59, 0
10115, -0.08, 0
10119, 0.39, 0
10123, 0.16, 0
10127, -0.38, 0
10130, -0.45, 0
10134, 0.05, 0
10138, 0.46, 0
10142, 0.16, 0
10146, -0.45, 0
10150, -0.58, 0
10155, -0.13, 0
10159, 0.23, 0
10163, -0.10, 0
10167, -0.68, 0
10171, -0.74, 0
10175, -0.19, 0
10178, 0.27, 0
10182, 0.02, 0
10186, -0.52, 0
10190, -0.60, 0
10194, -0.14, 0
10199, 0.18, 0
10203, -0.22, 0
10207, -0.85, 0
10211, -0.95, 0
10215, -0.41, 0
10219, 0.02, 0
10222, -0.22, 0
10226, -0.72, 0
10230, -0.73, 0
10234, -0.17, 0
10238, 0.23, 0
10243, -0.08, 0
10247, -0.66, 0
10251, -0.75, 0
10255, -0.27, 0
10259, 0.06, 0
10263, -0.29, 0
10267, -0.84, 0
10270, -0.84, 0
10274, -0.25, 0
10278, 0.17, 0
10283, -0.12, 0
10287, -0.62, 0
10291, -0.61, 0
10295, -0.01, 0
10299, 0.39, 0
10303, 0.07, 0
10307, -0.49, 0
10311, -0.57, 0
